transaction_id,amount,status,settlement_date
BL6628902347,9627.54,successful,2024-11-11
BL8055796366,18609.98,successful,2024-02-14
BL1697558492,49797.07,successful,2024-07-06
BL5548666281,26443.56,successful,2024-01-03
BL0810230010,25311.05,failed,2025-08-11
BL2279784919,7948.72,successful,2025-09-25
BL1646699980,49128.19,successful,2025-02-12
BL8509375477,30039.12,successful,2024-07-26
BL7841148253,34946.42,successful,2025-09-10
BL7967221484,25020.22,successful,2025-10-07
BL8854714883,39620.21,failed,2025-02-06
BL7180331227,46398.85,successful,2024-02-02
BL7800360665,33918.4,failed,2025-12-30
BL4845418103,47903.89,successful,2024-11-10
BL0028499308,29448.83,successful,2025-05-20
BL4350026584,18773.82,successful,2024-03-27
BL4121953784,49502.63,failed,2025-07-15
BL5501457388,47822.99,successful,2025-09-30
BL8329547947,46539.83,successful,2025-07-13
BL6081213941,6999.81,successful,2025-04-30
BL8867861934,5130.12,successful,2024-12-14
BL3332973308,27041.49,successful,2025-01-06
BL8098928232,38162.43,successful,2025-02-03
BL9655116445,46220.61,successful,2024-03-24
BL9067375903,27133.66,failed,2024-09-13
BL6166848934,34032.16,successful,2025-05-27
BL1164714698,23064.41,successful,2024-05-03
BL9751663446,36461.54,successful,2024-09-14
BL5028038493,20372.05,successful,2024-08-30
BL9743821737,44634.99,successful,2025-04-01
BL2816874867,19989.35,successful,2025-08-05
BL6655082495,2318.43,successful,2025-04-28
BL3357520490,14019.49,successful,2025-03-29
BL5227301240,19579.81,successful,2025-04-16
BL6490267360,49320.52,failed,2025-12-11
BL6579308583,47173.97,successful,2025-06-23
BL3072081720,28215.75,successful,2024-08-13
BL8419505997,1245.5,successful,2024-05-27
BL0847176816,25614.91,successful,2024-12-30
BL7257548555,12801.27,successful,2025-10-25
BL7015083627,32593.2,successful,2025-09-29
BL5468877760,952.17,successful,2025-11-12
BL7788164137,29860.13,pending,2025-02-26
BL9053787898,43741.95,successful,2024-02-03
BL8582218581,49672.81,successful,2024-02-26
BL5049516363,11628.79,successful,2024-01-18
BL6235493048,49574.92,successful,2024-06-09
BL1576453328,45406.06,successful,2024-06-10
BL0878659894,13925.44,failed,2024-07-16
BL4343544334,18175.62,failed,2025-12-17
BL0968801134,49095.2,failed,2024-08-05
BL1027717454,46495.23,failed,2025-12-17
BL6976828929,35032.65,successful,2024-09-04
BL0989119823,1736.31,successful,2024-05-24
BL8855671699,36796.37,successful,2024-02-15
BL2190849111,10787.54,successful,2025-10-16
BL0886488790,7886.96,successful,2025-08-28
BL1407865004,18774.37,successful,2025-06-16
BL3686657344,2070.85,successful,2024-02-23
BL5247373174,8896.12,successful,2025-11-23
BL1777737996,2831.22,successful,2024-08-08
BL2044676530,26408.46,successful,2024-10-15
BL2823097194,44101.08,successful,2024-08-22
BL3209830940,32618.35,successful,2025-03-12
BL7186054512,3765.75,failed,2024-03-20
BL8346794973,36433.0,successful,2024-10-07
BL0194872630,3247.67,successful,2024-03-18
BL0056330428,38660.42,failed,2024-01-04
BL3638243664,34432.26,successful,2024-05-05
BL3726587175,19655.64,successful,2025-02-28
BL7052087847,40550.42,successful,2025-10-29
BL2592948023,38810.97,failed,2025-05-19
BL1276674823,26560.32,successful,2025-03-22
BL6563012679,23145.64,pending,2024-11-19
BL5825715993,10969.74,failed,2024-07-09
BL9316355891,27669.73,successful,2025-11-27
BL1622231227,3739.76,failed,2025-01-02
BL4963537839,21620.52,successful,2025-08-31
BL1093751761,22660.51,failed,2024-11-02
BL2284949445,21548.94,successful,2025-03-21
BL2722267607,9495.67,successful,2025-03-25
BL1117519680,20652.82,successful,2025-09-03
BL5880351012,44935.18,successful,2024-11-13
BL7830663997,11316.88,successful,2025-08-15
BL9283626954,40416.24,successful,2024-02-08
BL0670991857,1808.77,successful,2025-12-19
BL7285305784,18142.02,successful,2025-08-27
BL2297870397,167.55,successful,2025-10-25
BL8316547319,36165.53,successful,2024-04-03
BL5378713348,14914.92,successful,2024-02-06
BL5543994628,48572.91,failed,2025-03-26
BL1571550267,42273.05,successful,2024-08-06
BL2822749511,8633.18,successful,2025-08-17
BL1934227112,13822.14,successful,2024-01-02
BL5255973355,17843.97,successful,2024-03-15
BL0167844346,16667.85,pending,2025-10-23
BL6155028499,43600.72,successful,2025-02-19
BL9075426818,46250.56,successful,2025-01-07
BL9992151974,29466.12,successful,2025-05-02
BL7909856256,45668.06,successful,2024-03-19
BL2527030130,9977.38,failed,2025-02-16
BL2803425859,13823.69,successful,2025-01-27
BL2578718966,33547.01,successful,2025-03-11
BL3506532562,8880.91,successful,2024-07-24
BL7886738203,37634.3,successful,2024-09-21
BL5856239627,12439.07,successful,2025-11-15
BL7942811255,39222.96,failed,2024-04-22
BL8905846469,25968.54,successful,2025-08-05
BL3132461958,8884.63,successful,2025-03-28
BL3879779741,39940.09,successful,2025-01-27
BL3333014954,14458.21,successful,2024-11-19
BL7968132873,40698.01,successful,2025-09-13
BL0039505976,38010.4,successful,2025-01-13
BL6102805065,260.53,successful,2025-02-13
BL0287702969,12107.78,successful,2025-11-25
BL2175955210,29751.2,successful,2024-06-30
BL7329606048,3056.98,successful,2025-11-25
BL4354805689,9065.28,successful,2024-11-08
BL5635154796,20224.4,successful,2024-08-18
BL6385176761,34850.58,failed,2025-02-03
BL5361189617,29638.56,successful,2025-07-19
BL5301016960,33780.45,successful,2024-01-12
BL1546655679,14888.67,failed,2024-04-05
BL1831263817,39499.44,successful,2024-06-23
BL8406410199,32173.61,failed,2025-05-26
BL0946745957,1821.76,successful,2025-02-14
BL1591243650,9499.53,successful,2024-08-12
BL0480052592,49648.63,successful,2025-07-27
BL3139085001,33665.68,failed,2025-09-30
BL7179598788,22960.39,successful,2025-05-29
BL1870772720,5621.55,failed,2024-07-28
BL9489334467,22608.01,successful,2025-09-13
BL8619528772,46319.43,failed,2025-01-12
BL0020606010,18229.64,failed,2024-09-14
BL9276433820,30046.49,successful,2024-04-03
BL4265745613,13921.17,successful,2025-03-20
BL2925426109,14229.23,successful,2025-04-26
BL5677768980,39315.12,successful,2024-09-10
BL2889024607,42325.03,successful,2025-01-05
BL8083914207,41486.0,successful,2024-01-10
BL1879906346,16672.06,successful,2024-07-01
BL9771935721,41417.81,successful,2025-10-21
BL7869932677,7309.39,successful,2024-09-25
BL4786117801,8012.03,successful,2025-07-11
BL7156445032,8741.51,failed,2024-11-11
BL9427649234,44182.43,failed,2024-02-23
BL1088915500,2349.9,successful,2025-04-02
BL9854429425,15276.56,successful,2025-04-23
BL5521234429,46871.12,successful,2024-07-16
BL2453330461,29829.19,successful,2025-09-10
BL3064051412,5559.67,successful,2025-08-25
BL0796642112,49750.71,successful,2025-05-01
BL9278358451,47288.58,failed,2024-05-08
BL6116505838,41591.63,successful,2025-04-26
BL7539402456,39961.67,failed,2025-01-19
BL0487922850,43120.71,successful,2025-12-13
BL1473430318,33403.58,successful,2025-04-19
BL9136301947,49709.78,successful,2024-04-08
BL3883826479,25152.83,successful,2024-04-03
BL6358397431,4058.56,successful,2024-06-08
BL7434942437,49221.38,successful,2024-12-24
BL7534661340,10386.4,failed,2025-01-07
BL6252847287,15999.92,successful,2025-08-06
BL9973206245,16960.85,successful,2024-07-08
BL2957978000,28804.92,failed,2025-07-31
BL9222220311,38801.93,successful,2024-05-18
BL2388798973,36433.44,successful,2024-05-15
BL2110206643,44628.74,successful,2024-01-10
BL0161774963,35532.76,successful,2024-06-16
BL0561856667,4470.08,successful,2024-06-17
BL8932574658,13938.91,successful,2024-07-15
BL1050962089,3580.29,failed,2024-01-06
BL5699981257,653.04,successful,2025-09-09
BL6324195361,45413.29,successful,2024-03-05
BL5558361560,18202.66,successful,2024-05-31
BL8789898414,36536.59,successful,2025-06-29
BL4398523635,35374.02,failed,2025-07-12
BL9962472855,2315.14,successful,2024-05-19
BL2518362681,31729.74,successful,2024-03-26
BL8249170040,47444.34,successful,2025-02-20
BL7867627653,24056.74,pending,2025-04-26
BL8900883377,29501.52,successful,2024-08-16
BL7333083109,3712.5,successful,2025-05-09
BL5621169704,48943.4,successful,2024-05-27
BL7629647128,27757.39,successful,2025-07-20
BL8149251685,19087.62,failed,2025-08-01
BL4420246547,9438.31,successful,2025-05-29
BL8445233098,44591.24,successful,2025-11-11
BL6604918932,26564.77,successful,2024-04-07
BL5527447184,3068.92,successful,2024-08-08
BL6954225394,19869.54,successful,2025-06-06
BL1392892857,45637.47,successful,2025-03-09
BL9997824870,10220.18,successful,2024-07-18
BL5484106140,8635.02,successful,2024-08-23
BL4929979096,47721.17,pending,2025-11-25
BL2308959034,36710.54,successful,2025-11-11
BL9808956171,5392.59,successful,2024-01-27
BL2348024658,39413.81,successful,2024-08-30
BL0266228632,173.63,failed,2024-10-31
BL1592059416,4168.82,successful,2025-09-08
BL1249344703,20207.14,successful,2024-04-14
BL6784135402,4237.77,successful,2024-09-30
BL5219560001,40538.61,successful,2024-06-29
BL7777452809,28953.15,successful,2024-06-12
BL5628244890,7738.01,successful,2024-03-21
BL5181838073,8583.27,successful,2025-02-14
BL7002800217,28164.23,failed,2024-09-19
BL5792145626,8508.08,successful,2025-07-14
BL7209033369,30529.26,successful,2024-10-04
BL3857812039,42381.74,successful,2025-05-03
BL3761142878,5451.68,failed,2025-04-18
BL0654502033,22692.66,failed,2025-10-23
BL2464920422,40883.41,successful,2025-11-11
BL9685969876,44289.31,successful,2024-09-20
BL0396532146,1015.42,pending,2024-06-12
BL0584882289,5844.79,successful,2025-03-11
BL9704122432,7312.78,successful,2025-03-18
BL7107995308,23337.92,successful,2024-10-02
BL6827999771,32131.36,successful,2025-05-27
BL0842143958,23300.74,successful,2024-07-08
BL2467390597,23152.6,successful,2025-06-18
BL5910946354,32119.51,successful,2024-12-14
BL3899021275,48060.82,successful,2024-12-09
BL7974332644,13113.36,successful,2025-10-07
BL2430449540,10596.06,pending,2025-02-10
BL5668336286,19514.6,successful,2024-09-21
BL6756234849,48039.92,failed,2024-07-27
BL4375118246,33699.83,successful,2024-12-30
BL1814661021,7437.72,successful,2024-12-31
BL1406180314,35823.74,successful,2024-02-06
BL3549954819,6510.24,failed,2025-11-20
BL0357836743,20195.6,failed,2025-01-18
BL1417386685,37856.08,successful,2025-06-24
BL8867227286,30345.37,successful,2024-04-22
BL2304237402,23588.06,successful,2024-03-21
BL6117870226,13667.75,successful,2025-06-23
BL5403147370,18369.3,successful,2024-12-26
BL5704982864,275.54,failed,2024-10-20
BL2156056086,513.29,failed,2024-03-21
BL0366331078,16376.29,pending,2024-01-19
BL1472213626,7086.81,successful,2024-05-16
BL3962432532,31315.68,successful,2025-06-16
BL3678396029,29370.26,successful,2024-03-06
BL2135845570,27910.37,successful,2024-09-06
BL5523110474,46244.12,successful,2025-08-07
BL8841760552,44061.93,successful,2025-10-08
BL8791762261,35616.33,failed,2025-04-12
BL9220274292,46181.62,successful,2025-08-21
BL2502121151,27620.07,successful,2024-08-02
BL6092877383,24822.0,successful,2025-03-23
BL6322466997,31278.77,successful,2025-12-22
BL6331390378,34849.52,successful,2024-05-09
BL9767950941,36187.68,successful,2025-10-14
BL9583738073,27436.78,successful,2024-08-15
BL7835096632,11067.36,successful,2024-02-22
BL4373806321,43703.68,successful,2024-02-19
BL2096054377,44649.09,successful,2024-02-14
BL1394790382,26279.41,failed,2025-12-20
BL8652321653,35705.1,successful,2025-02-18
BL8750499215,48786.18,failed,2025-07-17
BL1705752286,20480.54,successful,2024-11-27
BL5035082751,25972.02,successful,2025-02-24
BL6802341195,26050.66,successful,2025-10-23
BL3187856096,25156.78,successful,2024-10-31
BL6236626740,14417.22,successful,2025-04-16
BL0028139207,38468.26,failed,2025-03-13
BL6608972351,3648.86,successful,2024-12-15
BL5844141053,40424.92,successful,2025-02-08
BL4557092987,36193.32,successful,2024-05-28
BL8040702449,22022.14,successful,2024-08-08
BL9808195491,9821.89,successful,2024-02-15
BL3755333924,14853.64,failed,2024-09-13
BL6281565275,12122.55,successful,2025-09-26
BL5183429523,47188.25,successful,2025-03-28
BL5248591611,29871.52,successful,2025-02-01
BL6682452599,22825.25,successful,2025-09-14
BL8040812488,47173.72,successful,2025-06-06
BL4903310172,36417.6,successful,2024-03-02
BL9187876298,33833.86,successful,2025-10-08
BL5815569940,21145.52,failed,2025-03-15
BL1938140346,5867.67,successful,2024-12-07
BL4835842295,40862.79,successful,2024-10-23
BL1853501247,9969.94,successful,2024-09-07
BL5311897059,19452.01,pending,2024-06-06
BL1874321167,42980.49,failed,2024-06-02
BL7843456665,24573.99,successful,2025-03-25
BL3517327782,49799.37,successful,2024-11-03
BL5883972941,14257.91,successful,2024-08-20
BL7034689587,4508.75,failed,2025-06-29
BL0310473522,45183.96,successful,2025-08-26
BL4380544677,6311.86,successful,2025-09-29
BL6876848571,3546.72,successful,2025-02-17
BL6278944025,34437.1,failed,2024-03-28
BL9684452164,48641.81,successful,2024-10-02
BL4365136788,35316.28,failed,2025-11-27
BL9087670970,4607.54,successful,2025-12-05
BL3908417171,33349.06,failed,2025-12-15
BL3255409461,46464.89,successful,2024-03-06
BL1795385862,9145.19,successful,2025-10-23
BL8471943362,34979.68,successful,2024-02-29
BL7382096388,48249.27,successful,2024-04-08
BL2326478714,11639.15,pending,2025-07-18
BL5783836591,35595.77,successful,2025-09-04
BL9517949419,13593.75,failed,2024-10-11
BL3685654323,5466.55,failed,2024-08-30
BL7189404048,46849.81,successful,2025-01-27
BL6441732375,14934.25,successful,2024-01-19
BL5048589332,40986.71,successful,2024-07-18
BL7843183726,44922.11,successful,2024-06-02
BL3932792662,31498.33,successful,2024-04-20
BL2350731026,40292.24,successful,2025-04-13
BL1744018996,6625.14,successful,2025-10-30
BL1251090977,39238.21,successful,2025-04-22
BL9770970343,37289.79,failed,2025-04-09
BL1228860767,41564.96,successful,2024-01-28
BL2380949278,29196.46,failed,2024-08-14
BL2102147462,44931.85,successful,2025-04-30
BL5745485720,26382.05,successful,2025-08-08
BL1863642627,12006.77,successful,2025-02-11
BL0015354396,14570.93,successful,2025-05-22
BL7681256927,14372.17,successful,2024-03-24
BL7275004755,21845.64,successful,2025-10-18
BL3627853577,6815.92,successful,2024-10-11
BL9318416215,26991.44,successful,2024-12-22
BL4874912142,22241.91,successful,2025-08-18
BL3630520520,16818.46,pending,2025-04-18
BL4244776782,24283.91,failed,2024-11-11
BL2480412526,49681.06,successful,2025-02-12
BL5013148339,26007.89,successful,2025-09-25
BL0009639582,22581.29,failed,2025-08-22
BL4456869167,29330.13,successful,2024-11-03
BL6017502536,39026.23,successful,2025-10-11
BL0958656986,47728.65,successful,2024-04-12
BL3825649706,28945.81,failed,2024-04-19
BL2599924875,40143.03,failed,2025-06-08
BL2645654450,4023.83,successful,2024-08-12
BL8175216603,46137.88,successful,2024-05-18
BL4855162026,36186.7,successful,2024-01-10
BL8420647746,32665.25,successful,2025-10-08
BL5483352778,40921.13,successful,2025-10-03
BL6999168311,4377.17,successful,2024-12-19
BL5719169459,35584.36,successful,2025-10-17
BL3298238067,15504.87,failed,2024-01-09
BL4715699855,19020.76,successful,2024-08-02
BL2864842640,20211.12,successful,2024-11-21
BL5792905255,33553.97,successful,2024-03-10
BL1464287819,3984.37,successful,2025-01-07
BL1997210855,33978.47,successful,2025-04-21
BL5470577658,21198.04,successful,2025-05-25
BL3571824418,11010.65,successful,2024-05-02
BL2148450699,49603.23,successful,2024-02-28
BL7729406474,28873.92,successful,2025-08-26
BL9075766192,22131.57,failed,2025-10-05
BL1263649563,11329.85,successful,2024-01-17
BL3394927753,33486.51,successful,2025-02-06
BL0463150372,10488.78,failed,2025-08-15
BL2086518969,13558.49,successful,2025-04-07
BL9950404111,34576.14,failed,2024-09-28
BL8409889348,28248.21,successful,2024-11-21
BL7453991099,40126.54,successful,2025-12-04
BL4911004660,4428.94,successful,2025-03-25
BL0847240558,48441.91,successful,2025-05-09
BL0529036037,45534.73,successful,2025-02-28
BL4721725822,43831.74,successful,2025-08-14
BL8995944785,25454.58,successful,2024-05-29
BL4309440902,26466.86,successful,2025-05-27
BL9922676643,13636.93,successful,2025-11-25
BL6936206933,49249.71,successful,2024-01-27
BL8462616332,7213.87,successful,2024-05-18
BL5579313937,44439.51,successful,2025-09-13
BL3898495124,35352.88,successful,2025-07-02
BL6511918339,25127.54,successful,2024-05-25
BL7820880648,6237.58,failed,2025-03-26
BL2683396621,43294.45,successful,2024-06-04
BL5370771802,21449.37,successful,2025-11-02
BL7293635320,37243.59,successful,2025-08-19
BL8632710909,20047.91,failed,2025-10-23
BL5458487107,23224.26,successful,2025-02-11
BL0148282288,30362.98,successful,2025-09-13
BL8604100766,6241.7,successful,2025-06-27
BL7609166732,49740.57,successful,2024-01-27
BL6982429922,17778.06,failed,2025-07-23
BL0696430688,6218.33,successful,2024-07-04
BL8690193977,8087.88,successful,2024-12-05
BL9344473762,27379.28,failed,2024-04-26
BL6204646865,49547.29,successful,2025-09-01
BL6407471067,16588.2,successful,2025-04-23
BL6407665030,31726.62,successful,2025-07-16
BL9135070456,18925.44,successful,2025-03-22
BL6035300956,20019.67,successful,2024-11-28
BL2115862155,26310.48,successful,2024-09-29
BL3645720180,11827.27,successful,2024-01-18
BL3891348523,28255.43,successful,2024-07-27
BL7660163369,5166.22,successful,2024-09-02
BL9530188323,47990.66,successful,2024-03-25
BL9347315639,36470.72,successful,2024-01-06
BL5557131284,6719.77,successful,2025-08-23
BL4817765051,47985.43,successful,2024-07-18
BL6541664531,33712.7,successful,2024-12-18
BL5957986772,17019.29,successful,2024-11-26
BL7558735636,16840.16,successful,2025-10-22
BL8012099173,27956.43,successful,2024-09-25
BL0913195336,24731.53,successful,2025-10-12
BL1273587944,9679.46,successful,2024-11-28
BL5226946637,34828.67,successful,2025-05-13
BL9307904432,17933.31,failed,2024-07-27
BL5685618471,7593.75,successful,2025-06-07
BL2505899613,6756.35,successful,2025-12-08
BL9618978247,25923.35,successful,2024-05-14
BL1842915620,47951.22,successful,2025-08-03
BL4139915883,1531.19,successful,2025-07-24
