merchantRef,transaction_id,amount,status,Date,Time
TXN318128067504,BL6744037778,12942.25,successful,2024-08-01,00:47:40
TXN845083389871,BL3071784757,13621.5,successful,2024-11-24,19:17:15
TXN858112156323,BL1401354620,24769.14,successful,2024-09-07,04:26:04
TXN413019602993,BL6224612547,22861.53,successful,2025-09-28,02:14:17
TXN695637132012,BL4618092168,9637.12,successful,2025-09-20,18:50:28
TXN993306507558,BL2398025011,46537.06,successful,2025-10-29,20:11:31
TXN874620125060,BL6511703275,47032.73,successful,2025-02-25,01:54:24
TXN653459112461,BL5321316603,15627.36,successful,2025-01-31,18:57:37
TXN205010684440,BL1226505350,34356.08,successful,2024-01-02,09:08:47
TXN097368897621,BL8774828465,26525.58,successful,2025-09-20,04:34:20
TXN330146470078,BL2984138599,19523.84,pending,2024-12-15,19:38:16
TXN810725241171,BL1723942810,48094.94,successful,2024-02-20,04:13:35
TXN189074292956,BL8431203733,10820.31,successful,2024-10-01,22:31:27
TXN426891235644,BL2967343752,12953.4,successful,2025-08-19,22:30:48
TXN342485118120,BL2549000297,40178.39,successful,2024-07-20,22:11:34
TXN875209036101,BL2220462520,6610.87,successful,2024-06-16,15:46:37
TXN365848835756,BL0343547949,18310.9,successful,2025-02-22,01:50:02
TXN106616777907,BL8502673175,1831.14,failed,2025-05-10,08:55:38
TXN036431712851,BL9824165987,21694.59,successful,2024-10-17,15:35:47
TXN013910496219,BL6231823211,14539.24,successful,2024-09-10,14:49:03
TXN898807556279,BL6006717828,43044.42,failed,2025-09-12,23:57:12
TXN764326503145,BL8585791191,37826.62,successful,2025-09-29,06:48:59
TXN101942511517,BL5170317595,12668.12,failed,2025-02-12,17:46:25
TXN809138270967,BL6706732540,39434.36,pending,2025-06-11,19:45:47
TXN967637081199,BL6378706415,20671.12,successful,2025-07-20,23:59:06
TXN923586426255,BL1158791581,4630.69,successful,2025-02-10,02:06:52
TXN939950879838,BL4628087115,36469.25,successful,2025-08-16,10:16:47
TXN184603410781,BL1981175272,39353.7,successful,2024-03-02,19:22:38
TXN478101104626,BL5085155455,42288.75,successful,2025-02-06,22:57:25
TXN334545974749,BL5390376957,35308.24,successful,2025-12-13,09:21:18
TXN176271545900,BL6968460894,28092.85,successful,2024-08-20,06:29:48
TXN281116420455,BL3367528604,24462.23,successful,2025-01-10,01:10:39
TXN437978485796,BL2228401708,33101.74,failed,2025-09-15,19:04:20
TXN709097404711,BL6179785085,8255.56,successful,2025-07-28,07:53:03
TXN329916696902,BL1449600957,47037.37,successful,2025-09-13,23:01:31
TXN886526334279,BL2631204819,39143.16,successful,2025-04-13,10:50:16
TXN409344286461,BL8064303447,20572.82,successful,2025-12-17,21:02:29
TXN206569135252,BL2078596486,19592.42,successful,2025-04-18,04:24:40
TXN385888576874,BL3447636980,22591.17,successful,2024-12-21,03:50:49
TXN405787665787,BL3692553394,15408.73,successful,2025-11-22,07:20:54
TXN407420520974,BL5251976070,24000.94,successful,2024-06-11,16:45:02
TXN876479550606,BL3419850364,42723.91,successful,2024-06-29,16:51:26
TXN877184240064,BL7454142105,33280.23,pending,2024-03-13,01:20:55
TXN764750081710,BL1927998593,35980.13,successful,2025-10-18,23:42:18
TXN826203714550,BL2293576192,1793.0,successful,2024-08-01,11:18:23
TXN444344745670,BL3938505425,31953.74,successful,2025-01-07,16:42:53
TXN156403865988,BL0384522241,22202.39,successful,2025-11-26,07:50:31
TXN994262973576,BL6859120989,16191.75,failed,2024-04-21,05:02:05
TXN981645333924,BL2577333434,30582.0,failed,2025-10-15,09:35:01
TXN386894632327,BL1282666104,43247.21,successful,2025-11-12,00:06:43
TXN223313401072,BL6015113679,3141.92,successful,2024-01-25,13:40:46
TXN778463699117,BL2347892826,31257.2,successful,2024-12-26,10:16:30
TXN410287392379,BL7914664922,30282.31,successful,2024-08-16,07:46:27
TXN239394089234,BL2085062507,27425.6,successful,2024-10-04,00:18:03
TXN424596772898,BL8634860864,47695.53,successful,2025-09-23,08:46:21
TXN426022713960,BL3772673046,13126.63,successful,2025-05-21,17:38:04
TXN340816017282,BL7525166084,41295.45,failed,2025-03-14,11:40:30
TXN585267989547,BL5018881002,44664.14,successful,2024-09-15,12:48:55
TXN703479872958,BL5992304840,45398.27,successful,2025-11-21,12:56:16
TXN237174890344,BL5895763788,47256.56,successful,2024-12-24,18:01:31
TXN091731616382,BL5656252927,33996.99,successful,2024-01-03,14:20:38
TXN966059302707,BL5128512060,14310.55,successful,2024-12-08,13:49:00
TXN765814001822,BL1207215260,3690.45,successful,2025-04-10,22:40:48
TXN431311614763,BL1294977871,386.64,successful,2025-05-15,04:46:05
TXN436340429784,BL9768674592,26440.29,successful,2025-08-05,17:27:38
TXN816600316997,BL6721115288,32382.59,successful,2024-06-04,12:42:28
TXN751895825345,BL6942282672,49313.11,successful,2024-06-24,01:09:38
TXN201116168795,BL4040398046,2766.61,successful,2025-08-29,23:26:30
TXN920745567566,BL3160645353,48164.37,successful,2025-01-15,20:28:12
TXN701604416740,BL1586709570,40926.32,successful,2025-11-04,19:08:50
TXN199431279685,BL0860169841,15499.97,successful,2024-05-15,12:17:38
TXN811037720431,BL5739465131,5442.85,failed,2024-12-24,03:43:30
TXN273667655032,BL3191550925,48256.08,successful,2024-02-19,16:42:32
TXN713032699432,BL7048939656,17271.93,successful,2025-11-19,18:36:29
TXN377294386467,BL3663750083,4246.03,successful,2025-12-20,07:07:15
TXN212045788943,BL9172725307,22109.7,successful,2025-11-29,10:16:42
TXN992827804052,BL3307326486,21377.09,successful,2025-11-22,09:37:12
TXN064884044423,BL9360724455,21333.96,successful,2025-03-03,05:45:45
TXN994006627068,BL5812378070,1324.47,successful,2024-06-16,23:48:36
TXN354834079525,BL1631004791,34026.92,successful,2024-07-22,23:22:26
TXN233140280509,BL0594483755,20499.23,successful,2024-01-22,10:34:40
TXN630523655796,BL6035349424,4466.5,successful,2024-08-14,18:45:47
TXN609566628538,BL0262086729,2108.96,successful,2024-10-06,22:31:25
TXN172426061112,BL6628902347,9627.54,successful,2024-11-11,05:26:52
TXN387604005310,BL8055796366,18609.98,successful,2024-02-14,02:47:38
TXN228559476812,BL1697558492,49797.07,successful,2024-07-06,10:21:10
TXN123059910329,BL5548666281,26443.56,successful,2024-01-03,23:58:49
TXN813890317935,BL0810230010,25311.05,failed,2025-08-11,02:45:02
TXN351989700955,BL2279784919,7948.72,successful,2025-09-25,14:32:50
TXN838550108548,BL1646699980,49128.19,successful,2025-02-12,07:18:16
TXN489170839508,BL8509375477,30039.12,successful,2024-07-26,03:45:34
TXN780775283315,BL7841148253,34946.42,successful,2025-09-10,20:11:49
TXN135995472799,BL7967221484,25020.22,successful,2025-10-07,17:25:44
TXN621821290047,BL8854714883,39620.21,failed,2025-02-06,16:59:39
TXN478975905013,BL7180331227,46398.85,successful,2024-02-02,00:20:58
TXN270507943952,BL7800360665,33918.4,failed,2025-12-30,01:27:55
TXN498185159093,BL4845418103,47903.89,successful,2024-11-10,09:39:48
TXN414534832138,BL0028499308,29448.83,successful,2025-05-20,21:20:43
TXN242473349818,BL4350026584,18773.82,successful,2024-03-27,10:12:08
TXN129190572486,BL4121953784,49502.63,failed,2025-07-15,04:45:14
TXN809501919256,BL5501457388,47822.99,successful,2025-09-30,05:50:10
TXN179573329732,BL8329547947,46539.83,successful,2025-07-13,20:53:20
TXN873908197840,BL6081213941,6999.81,successful,2025-04-30,05:09:53
TXN284690538345,BL8867861934,5130.12,successful,2024-12-14,14:17:07
TXN598662151271,BL3332973308,27041.49,successful,2025-01-06,20:27:36
TXN527317533520,BL8098928232,38162.43,successful,2025-02-03,14:21:47
TXN941950033686,BL9655116445,46220.61,successful,2024-03-24,01:37:11
TXN596165142664,BL9067375903,27133.66,failed,2024-09-13,22:36:10
TXN666856038360,BL6166848934,34032.16,successful,2025-05-27,13:03:21
TXN414000172285,BL1164714698,23064.41,successful,2024-05-03,10:12:21
TXN614179751183,BL9751663446,36461.54,successful,2024-09-14,21:19:52
TXN070964350042,BL5028038493,20372.05,successful,2024-08-30,23:07:48
TXN042253833028,BL9743821737,44634.99,successful,2025-04-01,05:06:00
TXN415436337907,BL2816874867,19989.35,successful,2025-08-05,21:43:27
TXN893024415144,BL6655082495,2318.43,successful,2025-04-28,18:49:46
TXN723942625728,BL3357520490,14019.49,successful,2025-03-29,20:16:53
TXN823757476199,BL5227301240,19579.81,successful,2025-04-16,19:46:41
TXN182805838666,BL6490267360,49320.52,failed,2025-12-11,09:09:58
TXN150793905235,BL6579308583,47173.97,successful,2025-06-23,11:58:46
TXN457703268041,BL3072081720,28215.75,successful,2024-08-13,23:33:30
TXN508590852813,BL8419505997,1245.5,successful,2024-05-27,19:40:16
TXN344291660104,BL0847176816,25614.91,successful,2024-12-30,06:34:39
TXN219328944674,BL7257548555,12801.27,successful,2025-10-25,03:39:09
TXN823640760532,BL7015083627,32593.2,successful,2025-09-29,23:14:41
TXN839005839195,BL5468877760,952.17,successful,2025-11-12,05:02:56
TXN105638658883,BL7788164137,29860.13,pending,2025-02-26,03:15:32
TXN590921094217,BL9053787898,43741.95,successful,2024-02-03,21:39:54
TXN520597325398,BL8582218581,49672.81,successful,2024-02-26,14:40:57
TXN039415766135,BL5049516363,11628.79,successful,2024-01-18,20:51:51
TXN074637829022,BL6235493048,49574.92,successful,2024-06-09,04:36:41
TXN830839117047,BL1576453328,45406.06,successful,2024-06-10,06:23:08
TXN877245871495,BL0878659894,13925.44,successful,2024-07-16,01:03:19
TXN426231309101,BL4343544334,18175.62,failed,2025-12-17,07:09:55
TXN015805671072,BL0968801134,49095.2,failed,2024-08-05,20:55:23
TXN435274718485,BL1027717454,46495.23,failed,2025-12-17,11:54:18
TXN517554358991,BL6976828929,35032.65,successful,2024-09-04,00:01:01
TXN280738518470,BL0989119823,1736.31,successful,2024-05-24,15:55:40
TXN320429690418,BL8855671699,36796.37,successful,2024-02-15,17:56:41
TXN186004841416,BL2190849111,10787.54,successful,2025-10-16,23:19:26
TXN560590548988,BL0886488790,7886.96,successful,2025-08-28,04:24:53
TXN298199321267,BL3157481445,4624.19,successful,2024-05-26,03:35:41
TXN318530797536,BL1407865004,18774.37,successful,2025-06-16,11:37:28
TXN430621586156,BL3686657344,2070.85,successful,2024-02-23,15:39:24
TXN453772290128,BL5247373174,8896.12,successful,2025-11-23,17:36:16
TXN252452548375,BL5215777697,23574.78,successful,2024-10-24,21:24:03
TXN183940385176,BL1777737996,2831.22,successful,2024-08-08,01:21:33
TXN468185299133,BL2044676530,26408.46,successful,2024-10-15,04:06:18
TXN717039395356,BL2823097194,44101.08,successful,2024-08-22,21:19:31
TXN066411166967,BL3209830940,32618.35,successful,2025-03-12,16:20:57
TXN321092028868,BL6533114195,24893.21,successful,2024-06-03,16:37:56
TXN192390080598,BL7186054512,3765.75,failed,2024-03-20,04:09:48
TXN290523137930,BL8346794973,36433.0,successful,2024-10-07,20:32:22
TXN606848287535,BL0194872630,3247.67,successful,2024-03-18,02:32:47
TXN110878193155,BL0056330428,38660.42,failed,2024-01-04,12:53:09
TXN985748195960,BL3638243664,34432.26,successful,2024-05-05,23:58:49
TXN311451330980,BL3726587175,19655.64,successful,2025-02-28,13:34:36
TXN274499410498,BL7052087847,40550.42,successful,2025-10-29,11:58:24
TXN144549189275,BL6557012441,18401.06,failed,2024-02-13,11:22:22
TXN302679773214,BL2592948023,38810.97,failed,2025-05-19,03:55:14
TXN210011588301,BL1276674823,26560.32,successful,2025-03-22,02:23:07
TXN054434586484,BL1378197298,27926.28,successful,2025-03-18,12:18:13
TXN697616842749,BL6563012679,23145.64,pending,2024-11-19,02:43:04
TXN969298477343,BL5825715993,10969.74,failed,2024-07-09,04:44:21
TXN846436133195,BL9316355891,27669.73,successful,2025-11-27,14:58:55
TXN879067457879,BL1622231227,3739.76,failed,2025-01-02,17:54:56
TXN454543339933,BL4963537839,21620.52,successful,2025-08-31,12:23:41
TXN112690169653,BL1093751761,22660.51,failed,2024-11-02,07:07:34
TXN975744125358,BL2284949445,21548.94,successful,2025-03-21,00:57:12
TXN830123417177,BL2722267607,9495.67,successful,2025-03-25,15:30:44
TXN404514925441,BL1117519680,20652.82,successful,2025-09-03,10:37:47
TXN688285504726,BL5880351012,44935.18,successful,2024-11-13,23:43:14
TXN783476751018,BL7830663997,11316.88,successful,2025-08-15,00:55:50
TXN981763223842,BL9283626954,40416.24,successful,2024-02-08,12:31:43
TXN552929712254,BL0670991857,1808.77,successful,2025-12-19,19:06:16
TXN631040429138,BL7285305784,18142.02,successful,2025-08-27,13:00:22
TXN078583357354,BL7098953406,43560.67,successful,2024-07-23,17:19:13
TXN751161985356,BL2297870397,167.55,successful,2025-10-25,00:56:16
TXN929573247185,BL8316547319,36165.53,successful,2024-04-03,22:28:31
TXN653150658227,BL5378713348,14914.92,successful,2024-02-06,08:41:53
TXN417606417586,BL5543994628,48572.91,failed,2025-03-26,03:12:31
TXN248369495667,BL1571550267,42273.05,successful,2024-08-06,00:21:39
TXN655746410731,BL2822749511,8633.18,successful,2025-08-17,21:03:17
TXN885122345365,BL1934227112,13822.14,successful,2024-01-02,11:34:24
TXN817332711289,BL5255973355,17843.97,successful,2024-03-15,00:53:58
TXN370039680900,BL0167844346,16667.85,pending,2025-10-23,01:31:54
TXN592490832750,BL6155028499,43600.72,successful,2025-02-19,21:27:44
TXN365812016726,BL9075426818,46250.56,successful,2025-01-07,12:55:48
TXN763786282191,BL9992151974,29466.12,successful,2025-05-02,18:27:10
TXN821698256009,BL7909856256,45668.06,successful,2024-03-19,13:00:55
TXN712977842129,BL2527030130,9977.38,successful,2025-02-16,03:20:39
TXN583119193887,BL2803425859,13823.69,successful,2025-01-27,06:54:53
TXN729459320176,BL2578718966,33547.01,successful,2025-03-11,00:58:13
TXN895536113303,BL3506532562,8880.91,successful,2024-07-24,07:58:53
TXN160645938636,BL7886738203,37634.3,successful,2024-09-21,20:42:26
TXN130840951746,BL5856239627,12439.07,successful,2025-11-15,18:25:33
TXN120816078010,BL7942811255,39222.96,failed,2024-04-22,12:34:05
TXN590273665160,BL8905846469,25968.54,successful,2025-08-05,11:34:58
TXN812954247612,BL3132461958,8884.63,successful,2025-03-28,09:56:31
TXN866586454587,BL3879779741,39940.09,successful,2025-01-27,13:32:02
TXN903126541876,BL3333014954,14458.21,successful,2024-11-19,10:46:10
TXN524822564815,BL7968132873,40698.01,successful,2025-09-13,05:23:19
TXN144456019955,BL0039505976,38010.4,successful,2025-01-13,05:35:35
TXN085076626114,BL6102805065,260.53,successful,2025-02-13,15:56:27
TXN664067818223,BL0287702969,12107.78,successful,2025-11-25,04:41:02
TXN322277629325,BL2175955210,29751.2,successful,2024-06-30,22:51:50
TXN511089926932,BL7329606048,3056.98,successful,2025-11-25,17:30:21
TXN897983871662,BL4354805689,9065.28,successful,2024-11-08,09:15:34
TXN285805826368,BL5635154796,20224.4,successful,2024-08-18,10:47:41
TXN362494492191,BL6385176761,34850.58,failed,2025-02-03,05:16:17
TXN305859670996,BL5361189617,29638.56,successful,2025-07-19,15:39:09
TXN311242119687,BL5301016960,33780.45,successful,2024-01-12,05:32:49
TXN873386075146,BL4121550605,15718.43,failed,2025-01-19,17:22:18
TXN702184138365,BL1546655679,14888.67,failed,2024-04-05,09:27:28
TXN664567981558,BL4548524027,35778.76,successful,2025-09-10,02:59:35
TXN211717300514,BL5617708608,42133.7,successful,2024-05-21,10:28:17
TXN046381764460,BL1831263817,39499.44,successful,2024-06-23,09:25:01
TXN443356722484,BL8406410199,32173.61,failed,2025-05-26,07:42:49
TXN133119719448,BL0946745957,1821.76,successful,2025-02-14,17:17:43
TXN595649653823,BL1591243650,9499.53,successful,2024-08-12,18:45:50
TXN989633400314,BL0480052592,49648.63,successful,2025-07-27,01:29:26
TXN639654011887,BL3139085001,33665.68,failed,2025-09-30,07:12:02
TXN354597156382,BL7179598788,22960.39,successful,2025-05-29,01:33:26
TXN711169460882,BL7525671277,7580.92,successful,2024-09-24,21:30:49
TXN204111045231,BL1870772720,5621.55,failed,2024-07-28,09:54:08
TXN609803071991,BL9489334467,22608.01,successful,2025-09-13,12:32:41
TXN877218964302,BL8619528772,46319.43,failed,2025-01-12,20:29:48
TXN962696352462,BL0020606010,18229.64,failed,2024-09-14,14:57:00
TXN922301092287,BL9276433820,30046.49,successful,2024-04-03,12:53:49
TXN829123320700,BL4265745613,13921.17,successful,2025-03-20,21:40:09
TXN387349246938,BL2925426109,14229.23,successful,2025-04-26,12:24:31
TXN039308005848,BL5677768980,39315.12,successful,2024-09-10,10:02:49
TXN213398450027,BL2889024607,42325.03,successful,2025-01-05,00:06:35
TXN509790490569,BL2624031457,24459.48,successful,2025-12-30,02:27:50
TXN418829890635,BL8083914207,41486.0,successful,2024-01-10,11:58:16
TXN015150246108,BL1879906346,16672.06,successful,2024-07-01,11:18:20
TXN495200882257,BL9771935721,41417.81,successful,2025-10-21,11:19:18
TXN280390408281,BL7869932677,7309.39,successful,2024-09-25,07:42:55
TXN316293001305,BL4786117801,8012.03,successful,2025-07-11,00:16:29
TXN029920838003,BL7156445032,8741.51,failed,2024-11-11,18:05:00
TXN601829623350,BL9427649234,44182.43,failed,2024-02-23,05:38:14
TXN461093975254,BL1088915500,2349.9,successful,2025-04-02,10:45:30
TXN493869279326,BL9854429425,15276.56,successful,2025-04-23,18:01:53
TXN088471375573,BL5521234429,46871.12,successful,2024-07-16,07:34:52
TXN143775379396,BL2453330461,29829.19,successful,2025-09-10,22:27:23
TXN128127719174,BL3064051412,5559.67,successful,2025-08-25,01:05:05
TXN305378784037,BL0796642112,49750.71,successful,2025-05-01,18:18:52
TXN934652381946,BL9278358451,47288.58,failed,2024-05-08,00:26:32
TXN693425465561,BL6116505838,41591.63,successful,2025-04-26,00:28:27
TXN851910347821,BL7539402456,39961.67,failed,2025-01-19,06:20:22
TXN244219901701,BL0487922850,43120.71,successful,2025-12-13,01:41:55
TXN301755331888,BL1473430318,33403.58,successful,2025-04-19,07:48:14
TXN597219357714,BL9136301947,49709.78,successful,2024-04-08,20:53:54
TXN123318767391,BL3883826479,25152.83,successful,2024-04-03,22:07:31
TXN005269467669,BL4723553997,5939.46,successful,2025-09-09,13:09:40
TXN819234293086,BL6358397431,4058.56,successful,2024-06-08,17:12:24
TXN558660327265,BL7434942437,49221.38,successful,2024-12-24,20:49:38
TXN667280577132,BL7534661340,10386.4,failed,2025-01-07,08:31:53
TXN707947504301,BL6252847287,15999.92,successful,2025-08-06,21:20:49
TXN772451471236,BL9973206245,16960.85,successful,2024-07-08,01:52:29
TXN755153588327,BL2957978000,28804.92,failed,2025-07-31,13:16:34
TXN034838230371,BL9222220311,38801.93,successful,2024-05-18,08:51:16
TXN960395253943,BL2388798973,36433.44,successful,2024-05-15,22:06:57
TXN513182725490,BL2110206643,44628.74,successful,2024-01-10,16:16:34
TXN455400166687,BL0161774963,35532.76,successful,2024-06-16,19:36:58
TXN053651628787,BL0561856667,4470.08,successful,2024-06-17,12:42:32
TXN893911109767,BL8932574658,13938.91,successful,2024-07-15,05:05:08
TXN782943510193,BL1050962089,3580.29,failed,2024-01-06,07:08:02
TXN725916479913,BL5699981257,653.04,successful,2025-09-09,11:11:28
TXN775748385238,BL6324195361,45413.29,successful,2024-03-05,06:48:45
TXN538341975527,BL5558361560,18202.66,successful,2024-05-31,11:39:17
TXN391723002847,BL8789898414,36536.59,successful,2025-06-29,13:58:16
TXN115122189597,BL4398523635,35374.02,failed,2025-07-12,11:39:53
TXN372847774180,BL9962472855,2315.14,successful,2024-05-19,00:54:25
TXN578657783175,BL2518362681,31729.74,successful,2024-03-26,15:52:53
