txnRef,Date,Time,service_type,amount,status
TXN137498663556,2025-06-09,23:44:13,cable,13745.47,successful
TXN393074595390,2024-02-28,19:39:47,cable,22843.96,successful
TXN105300859114,2025-09-02,05:47:16,airtime,27191.34,successful
TXN731726993446,2025-11-12,13:52:22,airtime,44109.67,failed
TXN207638852254,2025-09-02,03:52:56,data,31413.6,successful
TXN817175768166,2024-06-01,07:45:42,data,14117.01,successful
TXN517693694743,2024-03-05,12:51:29,data,1825.22,successful
TXN885232753431,2024-03-02,21:48:43,electricity,47679.59,failed
TXN658863049372,2024-04-23,03:04:16,cable,47721.57,successful
TXN639838951031,2025-06-14,05:30:30,data,47800.39,failed
TXN642715229964,2025-08-27,18:39:10,cable,26253.45,successful
TXN501225097585,2024-01-05,08:35:24,airtime,33241.09,successful
TXN677248351734,2024-03-23,20:06:31,cable,11717.08,successful
TXN344514703842,2024-02-09,11:12:49,airtime,24096.9,successful
TXN912892240258,2024-08-15,13:40:45,airtime,16262.45,failed
TXN357861940917,2024-08-19,09:04:46,airtime,15910.08,successful
TXN289458990855,2024-02-10,09:43:55,airtime,12455.43,successful
TXN764178629208,2025-12-09,21:32:42,data,1054.89,successful
TXN668772627575,2025-01-07,06:18:40,airtime,45185.38,successful
TXN524478389778,2025-04-17,10:35:39,airtime,29389.05,failed
TXN727796848449,2025-07-22,09:46:07,airtime,17766.5,successful
TXN161862994418,2025-10-06,01:22:56,airtime,21652.04,successful
TXN487893429607,2024-05-31,23:09:49,data,30337.75,successful
TXN798818143323,2025-09-26,13:29:42,electricity,42986.22,successful
TXN476754406576,2024-07-12,13:15:05,cable,14531.57,failed
TXN045045674726,2024-01-20,02:25:40,data,15796.34,successful
TXN598536579716,2024-05-02,23:24:22,airtime,27960.96,successful
TXN187870391822,2025-04-20,15:11:54,electricity,22939.01,successful
TXN707129587149,2025-03-30,19:56:25,data,39590.98,successful
TXN832772888964,2025-11-05,10:32:09,electricity,17702.76,successful
TXN803479404355,2025-11-02,16:47:20,airtime,48137.26,successful
TXN340008409163,2024-12-10,13:37:31,airtime,31739.19,successful
TXN020663980415,2025-08-13,20:41:16,airtime,16040.92,successful
TXN873744065188,2025-09-02,15:59:58,airtime,46779.14,successful
TXN329785292365,2025-05-23,15:35:20,data,39874.08,failed
TXN505992922876,2025-04-05,21:54:03,electricity,40338.11,successful
TXN805224433038,2025-01-16,20:11:58,data,15136.23,successful
TXN777292627917,2025-05-24,22:09:00,data,19797.82,successful
TXN736420882103,2024-07-26,17:45:01,cable,25401.26,successful
TXN705612415370,2024-06-04,04:43:17,airtime,19187.33,successful
TXN679666910639,2024-10-20,13:56:01,airtime,11096.47,successful
TXN714088191538,2025-08-07,09:46:40,data,44836.47,successful
TXN141271302895,2024-11-21,13:19:18,airtime,35994.45,successful
TXN214842239810,2025-11-07,18:59:59,airtime,9713.04,successful
TXN837967433504,2025-10-20,11:09:51,airtime,14644.02,successful
TXN131416426153,2024-10-29,11:16:45,cable,34326.44,successful
TXN723157896043,2024-04-24,22:10:44,airtime,36281.05,successful
TXN280746523096,2024-03-31,23:36:35,data,49283.65,successful
TXN169966906403,2024-06-11,20:29:13,cable,31108.62,successful
TXN954849467687,2025-05-01,16:39:48,data,48817.03,successful
TXN891462179768,2024-01-07,02:08:25,data,17059.83,successful
TXN087481712408,2025-09-12,05:06:04,data,5504.86,successful
TXN317302392197,2025-09-02,05:21:16,electricity,49566.72,successful
TXN794947053251,2024-11-19,22:53:10,cable,27938.83,successful
TXN772251780262,2025-09-05,03:07:28,data,16486.6,successful
TXN553083901207,2025-05-04,15:09:12,electricity,30657.31,successful
TXN541261810023,2025-04-13,04:35:19,airtime,21525.67,successful
TXN646121948771,2024-10-04,20:55:03,cable,11222.66,successful
TXN547935017654,2024-01-26,14:22:27,airtime,36686.35,successful
TXN509288752903,2025-07-03,08:14:15,electricity,31474.52,failed
TXN708097169551,2025-11-17,00:08:55,data,44869.25,successful
TXN262179327370,2024-10-09,22:17:34,cable,33413.67,successful
TXN529852511987,2025-12-15,09:52:13,data,13198.58,failed
TXN857923528052,2024-09-25,05:40:07,data,18246.16,successful
TXN392076685150,2025-03-03,18:19:38,data,7143.01,successful
TXN515396176953,2025-12-13,12:45:24,airtime,35849.92,successful
TXN992590921946,2025-02-08,08:46:49,cable,43218.08,successful
TXN077323613622,2025-09-19,13:18:16,cable,27367.98,successful
TXN744198228479,2025-04-04,19:13:51,electricity,2575.7,failed
TXN141633801141,2025-09-10,02:37:22,cable,9606.84,successful
TXN190157120707,2025-12-18,11:11:52,data,28029.08,successful
TXN451530536738,2024-12-14,14:54:00,airtime,2906.5,successful
TXN272959378546,2024-02-21,05:34:29,airtime,3501.68,successful
TXN680008688769,2025-04-05,19:50:49,electricity,26313.37,successful
TXN772834463317,2024-09-28,09:41:54,data,5714.08,successful
TXN903154552455,2025-11-14,08:04:53,data,37238.14,successful
TXN608420267602,2025-06-02,18:44:50,cable,30210.83,failed
TXN644229678283,2024-02-10,19:49:58,airtime,26264.84,successful
TXN452653828991,2025-12-27,07:19:39,data,17902.25,successful
TXN310855539439,2024-09-30,06:25:49,airtime,2356.34,successful
TXN866958369616,2024-11-06,12:28:22,electricity,33430.87,successful
TXN443297764864,2024-09-08,11:41:17,electricity,32383.52,successful
TXN585001778973,2024-03-14,22:52:01,data,22311.52,successful
TXN570855247171,2024-03-24,06:16:20,airtime,37340.62,successful
TXN230862803381,2024-04-03,03:08:28,data,8687.35,successful
TXN047436509385,2024-07-29,20:51:33,data,25641.74,successful
TXN923551725187,2024-06-08,15:21:14,data,36787.21,successful
TXN276374416909,2025-11-29,22:44:13,data,47587.52,successful
TXN875007015593,2024-08-16,19:20:50,airtime,13995.03,successful
TXN763381119149,2025-01-28,04:21:04,data,38464.26,successful
TXN157479735915,2025-08-25,06:16:08,airtime,45573.6,successful
TXN211120480732,2024-09-27,15:09:19,airtime,6901.31,successful
TXN634542498525,2024-10-23,08:42:26,data,29374.75,successful
TXN246952070355,2025-12-24,13:53:55,cable,121.78,successful
TXN370106168151,2024-04-25,16:06:12,data,10268.11,successful
TXN751055521919,2024-09-12,20:20:06,cable,12552.91,successful
TXN933661379263,2025-06-24,11:25:45,airtime,9353.49,successful
TXN039186060518,2025-02-23,05:37:49,cable,24909.39,successful
TXN795083707160,2025-12-23,22:29:19,airtime,1539.49,successful
TXN833395687546,2024-11-01,20:23:43,data,13263.08,successful
TXN932041012109,2025-03-16,15:06:22,cable,11058.74,failed
TXN037516826871,2025-10-20,03:02:02,data,43714.57,successful
TXN979015873183,2025-01-25,01:47:06,data,213.0,successful
TXN514592020982,2025-06-26,04:42:16,airtime,49320.69,successful
TXN767990832029,2024-03-17,06:10:20,data,9713.17,successful
TXN081677094769,2024-07-04,13:39:41,cable,19578.26,successful
TXN103599467618,2024-10-09,14:23:02,cable,2619.4,successful
TXN849963456752,2024-07-06,04:32:45,electricity,36693.94,successful
TXN524117928072,2024-08-29,23:14:58,data,10901.01,successful
TXN511377919959,2024-11-12,01:32:01,data,201.35,successful
TXN896139316277,2024-02-01,17:16:53,airtime,35536.11,successful
TXN168204137136,2024-03-02,03:53:32,airtime,23551.58,successful
TXN598369580388,2025-03-10,18:05:37,airtime,26472.14,successful
TXN618906113565,2025-04-09,13:33:40,data,12139.8,successful
TXN562453481237,2025-06-11,09:30:33,electricity,40905.78,successful
TXN747678539737,2025-11-30,06:04:15,data,33420.24,successful
TXN508341738268,2024-04-20,07:22:55,cable,14178.77,successful
TXN508494950557,2025-04-06,03:48:21,data,33486.71,failed
TXN997186214267,2025-02-04,22:39:01,data,48220.19,successful
TXN868692492272,2024-04-18,19:57:50,data,44494.34,successful
TXN355990359238,2024-10-13,04:56:30,electricity,5801.67,failed
TXN655915111622,2024-07-20,15:12:49,airtime,45673.23,successful
TXN013492450971,2024-01-30,21:51:48,cable,28950.57,successful
TXN225519207293,2025-02-16,20:30:22,electricity,27675.89,failed
TXN532497092793,2024-05-11,12:55:48,data,27043.88,failed
TXN012804627824,2024-06-30,19:09:59,data,28778.05,successful
TXN529437530287,2025-12-15,13:59:09,cable,14762.13,successful
TXN398639920586,2024-11-15,03:40:10,cable,6388.34,successful
TXN662065383652,2025-10-31,05:40:12,airtime,28081.88,successful
TXN679287451100,2024-01-24,09:30:51,data,15736.96,successful
TXN520867144870,2025-09-03,07:34:30,airtime,38758.73,failed
TXN443764015912,2024-12-03,22:39:38,airtime,37483.99,successful
TXN535135593821,2025-03-17,02:18:07,airtime,6141.69,successful
TXN151249903543,2024-04-21,10:59:17,electricity,4526.79,successful
TXN419070688271,2025-08-24,13:36:04,data,20317.72,successful
TXN015474946460,2024-03-05,20:11:37,airtime,29073.43,successful
TXN303052031491,2024-07-05,14:24:39,airtime,34140.12,successful
TXN620932014854,2025-01-28,03:17:49,data,16803.04,failed
TXN438101834542,2025-01-16,02:14:24,cable,3038.94,successful
TXN005862462995,2025-02-22,07:41:26,data,21393.7,successful
TXN147863847372,2024-08-25,23:06:10,airtime,16983.46,successful
TXN382297992258,2024-12-08,14:52:25,airtime,20429.38,successful
TXN263521497707,2024-10-04,14:26:57,airtime,1002.57,successful
TXN190156531421,2025-09-27,18:28:03,data,20564.53,successful
TXN263091247514,2024-01-04,14:36:56,cable,41857.04,failed
TXN649942884682,2025-02-13,11:47:36,cable,25177.34,successful
TXN582537224334,2025-10-15,22:37:02,airtime,21726.99,failed
TXN865389630131,2025-05-31,06:41:22,cable,16069.24,successful
TXN550096731460,2025-12-08,05:46:22,data,26586.81,failed
TXN592782515374,2024-11-22,01:31:26,airtime,42398.97,successful
TXN252662032310,2024-12-13,17:08:09,data,15924.13,successful
TXN356999706134,2025-12-05,19:37:48,airtime,44244.61,successful
TXN259998763584,2025-12-07,22:41:15,airtime,35529.29,successful
TXN608950428069,2024-11-01,22:46:48,cable,13710.95,successful
TXN190519195105,2025-11-26,09:11:17,electricity,45227.06,successful
TXN484835285836,2024-02-24,02:22:26,data,48326.1,successful
TXN357863466979,2024-05-09,11:03:17,cable,27711.96,failed
TXN813150226443,2024-10-15,12:28:48,cable,49846.12,successful
TXN363678523530,2024-10-10,21:17:02,cable,41370.56,successful
TXN755465313721,2025-04-27,14:55:29,data,41220.85,successful
TXN631999067355,2024-05-20,15:58:44,data,21171.05,successful
TXN405229610812,2025-10-28,06:11:48,data,34098.72,successful
TXN268422165922,2025-05-24,14:58:00,airtime,27960.84,successful
TXN568519669459,2025-03-09,13:30:19,cable,25248.58,successful
TXN628453593649,2025-07-09,03:25:33,data,31182.79,successful
TXN811739408241,2025-09-13,22:34:26,airtime,22910.74,successful
TXN643192003756,2025-09-06,22:14:58,cable,39792.63,successful
TXN329302058031,2025-09-28,04:49:10,cable,42193.11,failed
TXN752779643884,2024-11-21,07:54:40,data,17564.85,successful
TXN603008716151,2025-03-11,19:19:50,data,23214.69,failed
TXN281819781392,2025-05-05,23:24:59,airtime,5772.85,failed
TXN266698545789,2024-01-01,10:06:57,airtime,49710.74,successful
TXN601247813535,2024-04-25,02:31:47,electricity,19366.89,successful
TXN231799076944,2024-05-31,05:39:57,airtime,3096.39,successful
TXN835003001397,2024-04-25,10:53:32,airtime,36968.85,successful
TXN904010889515,2024-05-10,00:15:18,data,29690.82,successful
TXN294697492783,2025-07-20,11:30:22,airtime,41077.08,successful
TXN627574143703,2025-03-07,18:19:49,cable,32805.05,successful
TXN502488883779,2024-02-23,11:20:15,airtime,25356.35,successful
TXN294288706295,2025-07-06,19:31:13,cable,15780.83,successful
TXN795917535761,2024-10-08,02:55:57,data,14001.54,successful
TXN942979617467,2024-10-08,07:44:13,electricity,10356.44,successful
TXN492735663088,2025-11-23,07:15:18,data,41224.97,failed
TXN137439767691,2025-10-19,19:27:04,data,42229.3,successful
TXN140117321866,2024-01-14,17:09:51,data,2804.44,successful
TXN606052684550,2024-06-25,11:22:21,cable,18013.07,successful
TXN888965804116,2025-03-23,02:43:50,airtime,35112.16,successful
TXN517664205696,2024-08-25,09:31:45,cable,46871.09,successful
TXN968638726077,2025-05-02,15:46:05,cable,31705.31,successful
TXN042753798311,2025-08-22,22:13:40,airtime,37183.45,successful
TXN991128444957,2025-06-19,17:55:03,cable,20420.43,failed
TXN461152542328,2024-07-25,05:52:21,airtime,24048.75,successful
TXN069378469647,2024-01-05,09:08:10,electricity,29428.55,failed
TXN428713191024,2024-08-14,18:01:26,electricity,28142.86,successful
TXN875516652460,2025-04-16,08:47:01,cable,6906.0,successful
TXN674368747689,2025-07-12,14:03:18,airtime,34647.78,failed
TXN313028962315,2025-01-17,11:49:04,airtime,16934.46,successful
TXN502938821453,2025-12-04,19:47:47,electricity,42256.7,failed
TXN926836287173,2024-07-07,05:27:03,data,20783.35,successful
TXN394435033771,2024-10-05,13:16:10,airtime,16689.66,successful
TXN218266454304,2025-08-18,17:25:47,data,5195.71,successful
TXN868485049515,2025-04-18,21:09:20,cable,41560.43,successful
TXN802678113173,2024-02-04,09:00:37,airtime,45802.32,successful
TXN993957782914,2024-04-14,13:49:24,cable,19026.84,successful
TXN021646295367,2025-07-30,02:47:57,data,14010.12,successful
TXN634925795729,2025-12-02,09:04:47,airtime,29146.92,successful
TXN075558285785,2025-08-07,10:44:28,cable,24802.64,successful
TXN514237265972,2024-04-05,06:37:08,airtime,43215.35,successful
TXN994521980632,2024-01-01,05:40:39,airtime,16749.48,successful
TXN921560629749,2025-08-06,11:03:59,cable,10764.93,successful
TXN682804394343,2025-04-04,16:20:55,airtime,8849.3,pending
TXN488483130329,2024-10-03,05:42:32,data,45195.98,successful
TXN730019151833,2025-08-26,00:02:02,airtime,4009.65,successful
TXN859172067196,2025-01-06,07:14:09,cable,39253.13,successful
TXN754983666241,2024-02-16,05:02:32,airtime,1397.88,successful
TXN879880133971,2024-08-08,05:19:49,data,31036.89,successful
TXN709081772559,2025-06-28,12:51:54,airtime,20055.67,successful
TXN992173651742,2025-09-01,20:37:29,airtime,28679.99,pending
TXN130822564000,2025-01-29,02:06:52,airtime,8604.24,successful
TXN601723097277,2025-10-26,21:24:04,data,25917.92,successful
TXN554234395784,2025-05-09,22:01:32,airtime,21924.37,successful
TXN998325037929,2025-10-22,11:06:20,airtime,24966.2,successful
TXN590993041933,2025-07-30,07:12:53,airtime,9184.88,successful
TXN805048985829,2024-06-04,03:11:17,airtime,26544.81,successful
TXN000320029957,2024-09-16,12:27:12,electricity,33162.7,failed
TXN822563917883,2024-06-30,10:29:11,airtime,42449.97,successful
TXN389291695828,2024-04-02,11:26:37,airtime,7062.37,successful
TXN786006548152,2024-01-01,10:00:07,data,42402.99,failed
TXN146233648098,2024-07-09,08:34:02,data,42916.92,successful
TXN684123872667,2025-08-10,18:42:59,cable,29919.63,pending
TXN232618392281,2025-01-05,15:47:12,airtime,18437.83,successful
TXN356764139439,2025-05-14,12:45:16,airtime,45429.55,failed
TXN118776999966,2025-02-12,12:40:06,cable,29659.0,failed
TXN813789742623,2024-03-20,23:46:55,data,37938.47,successful
TXN725358510858,2025-08-16,19:10:07,data,43231.66,successful
TXN031064085827,2024-10-02,03:11:11,data,178.28,successful
TXN309073631789,2025-07-08,13:50:44,data,43608.8,failed
TXN372173496801,2024-05-31,13:38:26,cable,20267.54,successful
TXN219605809195,2024-10-16,03:38:45,cable,42735.64,successful
TXN378881159642,2025-10-28,03:03:34,electricity,15875.62,successful
TXN508480771400,2025-02-22,19:18:55,airtime,46729.54,successful
TXN407217583966,2024-11-28,02:00:25,data,32029.76,successful
TXN900620724023,2025-10-12,00:33:14,cable,19319.11,successful
TXN519362298974,2024-09-20,20:47:17,cable,46062.79,successful
TXN030915658495,2024-01-16,18:52:25,electricity,28107.69,successful
TXN605358517695,2024-07-13,22:01:29,airtime,41714.75,pending
TXN759816803604,2024-04-26,06:13:23,data,23068.64,successful
TXN319515501088,2024-02-28,23:38:16,data,49021.55,successful
TXN871400464094,2024-01-15,05:07:45,electricity,5524.72,successful
TXN758643372401,2025-12-25,13:32:09,data,18126.51,failed
TXN012405936257,2025-10-03,10:17:58,cable,45314.52,successful
TXN888781159239,2025-12-22,07:41:02,airtime,33611.9,successful
TXN889214909791,2024-04-22,09:27:34,data,20626.03,successful
TXN050187184547,2025-12-10,10:43:28,data,22388.4,failed
TXN009262796146,2024-05-27,10:09:17,airtime,39932.14,failed
TXN545103982276,2024-06-11,16:19:48,data,44553.61,failed
TXN756374592676,2025-05-18,01:54:31,airtime,40320.85,successful
TXN019789161779,2024-12-19,16:39:31,data,37751.35,successful
TXN478126767824,2025-05-02,15:50:45,data,35875.71,successful
TXN824186607739,2025-11-20,16:02:36,electricity,47577.83,successful
TXN192979959667,2024-07-03,21:24:00,data,2338.93,successful
TXN130237539259,2024-01-03,22:19:50,airtime,46134.35,successful
TXN906327628592,2024-03-07,06:56:02,airtime,26789.71,successful
TXN703582025956,2025-10-22,10:18:58,data,42222.5,successful
TXN517264471729,2024-06-09,08:03:41,airtime,7707.65,successful
TXN658868695131,2024-11-17,13:42:19,airtime,41687.82,successful
TXN597437172224,2024-03-09,17:10:07,cable,35872.98,successful
TXN730084632929,2025-04-23,12:23:06,cable,21826.09,successful
TXN372932592811,2025-04-29,23:16:20,cable,6652.11,successful
TXN256923033242,2025-12-17,08:42:41,data,7460.9,successful
TXN731110013864,2025-07-23,09:07:18,cable,32214.32,successful
TXN312992017493,2024-05-08,17:27:44,airtime,16291.26,successful
TXN937445894689,2024-11-26,08:03:39,data,41489.21,successful
TXN906969685739,2024-06-23,05:28:25,airtime,18665.52,successful
TXN255976320232,2025-05-13,08:37:55,airtime,35412.65,successful
TXN244148638458,2025-03-11,20:55:49,airtime,38866.32,successful
TXN114848488197,2024-06-25,08:09:37,airtime,40667.95,successful
TXN657029483518,2024-05-12,05:59:18,airtime,5204.64,successful
TXN645490346312,2025-05-20,14:03:22,airtime,5834.2,successful
TXN046856625449,2024-03-12,00:00:30,data,42800.72,successful
TXN771582887022,2025-06-17,03:35:41,airtime,19082.71,failed
TXN440473508955,2024-05-25,23:37:50,data,10556.32,successful
TXN232956584046,2025-11-04,04:45:49,electricity,9084.81,successful
TXN107087953242,2024-11-07,09:15:59,data,30183.74,successful
TXN989254068964,2024-08-12,12:24:01,airtime,37656.68,successful
TXN904522029453,2024-03-06,22:37:40,airtime,10536.65,failed
TXN311390776846,2024-04-16,13:04:58,airtime,26092.3,successful
TXN517534027244,2025-12-06,06:25:50,cable,1424.43,successful
TXN703091861324,2025-02-14,07:37:02,cable,12423.58,successful
TXN050872878147,2024-02-20,16:45:32,airtime,17998.88,successful
